state,phi_intergranular,phi_ic,phi_total,delta_lambda_percent
dry,0.06142857,0.00033613,0.06176471,-1.89900210
dry,0.06327731,0.00033613,0.06361345,-1.89454432
dry,0.06512605,0.00033613,0.06546218,-1.89010702
dry,0.06697479,0.00033613,0.06731092,-1.88569004
dry,0.06882353,0.00033613,0.06915966,-1.88129325
dry,0.07067227,0.00033613,0.07100840,-1.87691651
dry,0.07252101,0.00033613,0.07285714,-1.87255967
dry,0.07436975,0.00033613,0.07470588,-1.86822260
dry,0.07621849,0.00033613,0.07655462,-1.86390517
dry,0.07806723,0.00033613,0.07840336,-1.85960723
dry,0.07991597,0.00033613,0.08025210,-1.85532865
dry,0.08176471,0.00033613,0.08210084,-1.85106930
dry,0.08361345,0.00033613,0.08394958,-1.84682905
dry,0.08546218,0.00033613,0.08579832,-1.84260776
dry,0.08731092,0.00033613,0.08764706,-1.83840532
dry,0.08915966,0.00033613,0.08949580,-1.83422158
dry,0.09100840,0.00033613,0.09134454,-1.83005643
dry,0.09285714,0.00033613,0.09319328,-1.82590973
dry,0.09470588,0.00033613,0.09504202,-1.82178136
dry,0.09655462,0.00033613,0.09689076,-1.81767120
dry,0.09840336,0.00033613,0.09873950,-1.81357913
dry,0.10025210,0.00033613,0.10058824,-1.80950502
dry,0.10210084,0.00033613,0.10243697,-1.80544875
dry,0.10394958,0.00033613,0.10428571,-1.80141021
dry,0.10579832,0.00033613,0.10613445,-1.79738927
dry,0.10764706,0.00033613,0.10798319,-1.79338581
dry,0.10949580,0.00033613,0.10983193,-1.78939973
dry,0.11134454,0.00033613,0.11168067,-1.78543091
dry,0.11319328,0.00033613,0.11352941,-1.78147922
dry,0.11504202,0.00033613,0.11537815,-1.77754457
dry,0.11689076,0.00033613,0.11722689,-1.77362682
dry,0.11873950,0.00033613,0.11907563,-1.76972589
dry,0.12058824,0.00033613,0.12092437,-1.76584164
dry,0.12243697,0.00033613,0.12277311,-1.76197398
dry,0.12428571,0.00033613,0.12462185,-1.75812280
dry,0.12613445,0.00033613,0.12647059,-1.75428798
dry,0.12798319,0.00033613,0.12831933,-1.75046943
dry,0.12983193,0.00033613,0.13016807,-1.74666702
dry,0.13168067,0.00033613,0.13201681,-1.74288067
dry,0.13352941,0.00033613,0.13386555,-1.73911027
dry,0.13537815,0.00033613,0.13571429,-1.73535571
dry,0.13722689,0.00033613,0.13756303,-1.73161688
dry,0.13907563,0.00033613,0.13941176,-1.72789370
dry,0.14092437,0.00033613,0.14126050,-1.72418605
dry,0.14277311,0.00033613,0.14310924,-1.72049385
dry,0.14462185,0.00033613,0.14495798,-1.71681698
dry,0.14647059,0.00033613,0.14680672,-1.71315535
dry,0.14831933,0.00033613,0.14865546,-1.70950887
dry,0.15016807,0.00033613,0.15050420,-1.70587744
dry,0.15201681,0.00033613,0.15235294,-1.70226095
dry,0.15386555,0.00033613,0.15420168,-1.69865933
dry,0.15571429,0.00033613,0.15605042,-1.69507246
dry,0.15756303,0.00033613,0.15789916,-1.69150026
dry,0.15941176,0.00033613,0.15974790,-1.68794265
dry,0.16126050,0.00033613,0.16159664,-1.68439951
dry,0.16310924,0.00033613,0.16344538,-1.68087077
dry,0.16495798,0.00033613,0.16529412,-1.67735633
dry,0.16680672,0.00033613,0.16714286,-1.67385610
dry,0.16865546,0.00033613,0.16899160,-1.67037000
dry,0.17050420,0.00033613,0.17084034,-1.66689794
dry,0.17235294,0.00033613,0.17268908,-1.66343982
dry,0.17420168,0.00033613,0.17453782,-1.65999556
dry,0.17605042,0.00033613,0.17638655,-1.65656508
dry,0.17789916,0.00033613,0.17823529,-1.65314829
dry,0.17974790,0.00033613,0.18008403,-1.64974511
dry,0.18159664,0.00033613,0.18193277,-1.64635544
dry,0.18344538,0.00033613,0.18378151,-1.64297922
dry,0.18529412,0.00033613,0.18563025,-1.63961635
dry,0.18714286,0.00033613,0.18747899,-1.63626675
dry,0.18899160,0.00033613,0.18932773,-1.63293034
dry,0.19084034,0.00033613,0.19117647,-1.62960704
dry,0.19268908,0.00033613,0.19302521,-1.62629677
dry,0.19453782,0.00033613,0.19487395,-1.62299946
dry,0.19638655,0.00033613,0.19672269,-1.61971501
dry,0.19823529,0.00033613,0.19857143,-1.61644336
dry,0.20008403,0.00033613,0.20042017,-1.61318442
dry,0.20193277,0.00033613,0.20226891,-1.60993812
dry,0.20378151,0.00033613,0.20411765,-1.60670438
dry,0.20563025,0.00033613,0.20596639,-1.60348313
dry,0.20747899,0.00033613,0.20781513,-1.60027429
dry,0.20932773,0.00033613,0.20966387,-1.59707778
dry,0.21117647,0.00033613,0.21151261,-1.59389354
dry,0.21302521,0.00033613,0.21336134,-1.59072148
dry,0.21487395,0.00033613,0.21521008,-1.58756154
dry,0.21672269,0.00033613,0.21705882,-1.58441364
dry,0.21857143,0.00033613,0.21890756,-1.58127770
dry,0.22042017,0.00033613,0.22075630,-1.57815367
dry,0.22226891,0.00033613,0.22260504,-1.57504146
dry,0.22411765,0.00033613,0.22445378,-1.57194101
dry,0.22596639,0.00033613,0.22630252,-1.56885225
dry,0.22781513,0.00033613,0.22815126,-1.56577510
dry,0.22966387,0.00033613,0.23000000,-1.56270950
dry,0.23151261,0.00033613,0.23184874,-1.55965539
dry,0.23336134,0.00033613,0.23369748,-1.55661268
dry,0.23521008,0.00033613,0.23554622,-1.55358132
dry,0.23705882,0.00033613,0.23739496,-1.55056124
dry,0.23890756,0.00033613,0.23924370,-1.54755237
dry,0.24075630,0.00033613,0.24109244,-1.54455465
dry,0.24260504,0.00033613,0.24294118,-1.54156801
dry,0.24445378,0.00033613,0.24478992,-1.53859238
dry,0.24630252,0.00033613,0.24663866,-1.53562770
dry,0.24815126,0.00033613,0.24848739,-1.53267391
dry,0.25000000,0.00033613,0.25033613,-1.52973095
dry,0.03000000,0.00042017,0.03042017,-2.46007222
dry,0.03184874,0.00042017,0.03226891,-2.45409647
dry,0.03369748,0.00042017,0.03411765,-2.44814918
dry,0.03554622,0.00042017,0.03596639,-2.44223015
dry,0.03739496,0.00042017,0.03781513,-2.43633917
dry,0.03924370,0.00042017,0.03966387,-2.43047605
dry,0.04109244,0.00042017,0.04151261,-2.42464057
dry,0.04294118,0.00042017,0.04336134,-2.41883255
dry,0.04478992,0.00042017,0.04521008,-2.41305179
dry,0.04663866,0.00042017,0.04705882,-2.40729810
dry,0.04848739,0.00042017,0.04890756,-2.40157127
dry,0.05033613,0.00042017,0.05075630,-2.39587112
dry,0.05218487,0.00042017,0.05260504,-2.39019747
dry,0.05403361,0.00042017,0.05445378,-2.38455012
dry,0.05588235,0.00042017,0.05630252,-2.37892889
dry,0.05773109,0.00042017,0.05815126,-2.37333360
dry,0.05957983,0.00042017,0.06000000,-2.36776405
dry,0.06142857,0.00042017,0.06184874,-2.36222009
dry,0.06327731,0.00042017,0.06369748,-2.35670151
dry,0.06512605,0.00042017,0.06554622,-2.35120816
dry,0.06697479,0.00042017,0.06739496,-2.34573984
dry,0.06882353,0.00042017,0.06924370,-2.34029640
dry,0.07067227,0.00042017,0.07109244,-2.33487765
dry,0.07252101,0.00042017,0.07294118,-2.32948342
dry,0.07436975,0.00042017,0.07478992,-2.32411355
dry,0.07621849,0.00042017,0.07663866,-2.31876788
dry,0.07806723,0.00042017,0.07848739,-2.31344622
dry,0.07991597,0.00042017,0.08033613,-2.30814842
dry,0.08176471,0.00042017,0.08218487,-2.30287432
dry,0.08361345,0.00042017,0.08403361,-2.29762375
dry,0.08546218,0.00042017,0.08588235,-2.29239655
dry,0.08731092,0.00042017,0.08773109,-2.28719257
dry,0.08915966,0.00042017,0.08957983,-2.28201165
dry,0.09100840,0.00042017,0.09142857,-2.27685363
dry,0.09285714,0.00042017,0.09327731,-2.27171835
dry,0.09470588,0.00042017,0.09512605,-2.26660567
dry,0.09655462,0.00042017,0.09697479,-2.26151542
dry,0.09840336,0.00042017,0.09882353,-2.25644747
dry,0.10025210,0.00042017,0.10067227,-2.25140167
dry,0.10210084,0.00042017,0.10252101,-2.24637785
dry,0.10394958,0.00042017,0.10436975,-2.24137588
dry,0.10579832,0.00042017,0.10621849,-2.23639562
dry,0.10764706,0.00042017,0.10806723,-2.23143691
dry,0.10949580,0.00042017,0.10991597,-2.22649962
dry,0.11134454,0.00042017,0.11176471,-2.22158360
dry,0.11319328,0.00042017,0.11361345,-2.21668871
dry,0.11504202,0.00042017,0.11546218,-2.21181482
dry,0.11689076,0.00042017,0.11731092,-2.20696178
dry,0.11873950,0.00042017,0.11915966,-2.20212946
dry,0.12058824,0.00042017,0.12100840,-2.19731773
dry,0.12243697,0.00042017,0.12285714,-2.19252644
dry,0.12428571,0.00042017,0.12470588,-2.18775547
dry,0.12613445,0.00042017,0.12655462,-2.18300468
dry,0.12798319,0.00042017,0.12840336,-2.17827395
dry,0.12983193,0.00042017,0.13025210,-2.17356313
dry,0.13168067,0.00042017,0.13210084,-2.16887211
dry,0.13352941,0.00042017,0.13394958,-2.16420076
dry,0.13537815,0.00042017,0.13579832,-2.15954894
dry,0.13722689,0.00042017,0.13764706,-2.15491654
dry,0.13907563,0.00042017,0.13949580,-2.15030342
dry,0.14092437,0.00042017,0.14134454,-2.14570947
dry,0.14277311,0.00042017,0.14319328,-2.14113457
dry,0.14462185,0.00042017,0.14504202,-2.13657858
dry,0.14647059,0.00042017,0.14689076,-2.13204139
dry,0.14831933,0.00042017,0.14873950,-2.12752288
dry,0.15016807,0.00042017,0.15058824,-2.12302294
dry,0.15201681,0.00042017,0.15243697,-2.11854144
dry,0.15386555,0.00042017,0.15428571,-2.11407826
dry,0.15571429,0.00042017,0.15613445,-2.10963330
dry,0.15756303,0.00042017,0.15798319,-2.10520643
dry,0.15941176,0.00042017,0.15983193,-2.10079755
dry,0.16126050,0.00042017,0.16168067,-2.09640654
dry,0.16310924,0.00042017,0.16352941,-2.09203329
dry,0.16495798,0.00042017,0.16537815,-2.08767768
dry,0.16680672,0.00042017,0.16722689,-2.08333961
dry,0.16865546,0.00042017,0.16907563,-2.07901897
dry,0.17050420,0.00042017,0.17092437,-2.07471564
dry,0.17235294,0.00042017,0.17277311,-2.07042953
dry,0.17420168,0.00042017,0.17462185,-2.06616053
dry,0.17605042,0.00042017,0.17647059,-2.06190852
dry,0.17789916,0.00042017,0.17831933,-2.05767340
dry,0.17974790,0.00042017,0.18016807,-2.05345508
dry,0.18159664,0.00042017,0.18201681,-2.04925344
dry,0.18344538,0.00042017,0.18386555,-2.04506839
dry,0.18529412,0.00042017,0.18571429,-2.04089982
dry,0.18714286,0.00042017,0.18756303,-2.03674762
dry,0.18899160,0.00042017,0.18941176,-2.03261171
dry,0.19084034,0.00042017,0.19126050,-2.02849198
dry,0.19268908,0.00042017,0.19310924,-2.02438834
dry,0.19453782,0.00042017,0.19495798,-2.02030067
dry,0.19638655,0.00042017,0.19680672,-2.01622890
dry,0.19823529,0.00042017,0.19865546,-2.01217292
dry,0.20008403,0.00042017,0.20050420,-2.00813263
dry,0.20193277,0.00042017,0.20235294,-2.00410794
dry,0.20378151,0.00042017,0.20420168,-2.00009876
dry,0.20563025,0.00042017,0.20605042,-1.99610500
dry,0.20747899,0.00042017,0.20789916,-1.99212655
dry,0.20932773,0.00042017,0.20974790,-1.98816334
dry,0.21117647,0.00042017,0.21159664,-1.98421525
dry,0.21302521,0.00042017,0.21344538,-1.98028222
dry,0.21487395,0.00042017,0.21529412,-1.97636414
dry,0.21672269,0.00042017,0.21714286,-1.97246093
dry,0.21857143,0.00042017,0.21899160,-1.96857250
dry,0.22042017,0.00042017,0.22084034,-1.96469876
dry,0.22226891,0.00042017,0.22268908,-1.96083962
dry,0.22411765,0.00042017,0.22453782,-1.95699500
dry,0.22596639,0.00042017,0.22638655,-1.95316481
dry,0.22781513,0.00042017,0.22823529,-1.94934897
dry,0.22966387,0.00042017,0.23008403,-1.94554739
dry,0.23151261,0.00042017,0.23193277,-1.94175998
dry,0.23336134,0.00042017,0.23378151,-1.93798667
dry,0.23521008,0.00042017,0.23563025,-1.93422736
dry,0.23705882,0.00042017,0.23747899,-1.93048199
dry,0.23890756,0.00042017,0.23932773,-1.92675046
dry,0.24075630,0.00042017,0.24117647,-1.92303269
dry,0.24260504,0.00042017,0.24302521,-1.91932862
dry,0.24445378,0.00042017,0.24487395,-1.91563814
dry,0.24630252,0.00042017,0.24672269,-1.91196119
dry,0.24815126,0.00042017,0.24857143,-1.90829769
dry,0.25000000,0.00042017,0.25042017,-1.90464756
dry,0.03000000,0.00050420,0.03050420,-2.93723188
dry,0.03184874,0.00050420,0.03235294,-2.93013251
dry,0.03369748,0.00050420,0.03420168,-2.92306678
dry,0.03554622,0.00050420,0.03605042,-2.91603446
dry,0.03739496,0.00050420,0.03789916,-2.90903530
dry,0.03924370,0.00050420,0.03974790,-2.90206906
dry,0.04109244,0.00050420,0.04159664,-2.89513551
dry,0.04294118,0.00050420,0.04344538,-2.88823442
dry,0.04478992,0.00050420,0.04529412,-2.88136555
dry,0.04663866,0.00050420,0.04714286,-2.87452868
dry,0.04848739,0.00050420,0.04899160,-2.86772357
dry,0.05033613,0.00050420,0.05084034,-2.86095002
dry,0.05218487,0.00050420,0.05268908,-2.85420779
dry,0.05403361,0.00050420,0.05453782,-2.84749666
dry,0.05588235,0.00050420,0.05638655,-2.84081642
dry,0.05773109,0.00050420,0.05823529,-2.83416684
dry,0.05957983,0.00050420,0.06008403,-2.82754772
dry,0.06142857,0.00050420,0.06193277,-2.82095885
dry,0.06327731,0.00050420,0.06378151,-2.81440000
dry,0.06512605,0.00050420,0.06563025,-2.80787099
dry,0.06697479,0.00050420,0.06747899,-2.80137158
dry,0.06882353,0.00050420,0.06932773,-2.79490160
dry,0.07067227,0.00050420,0.07117647,-2.78846082
dry,0.07252101,0.00050420,0.07302521,-2.78204905
dry,0.07436975,0.00050420,0.07487395,-2.77566609
dry,0.07621849,0.00050420,0.07672269,-2.76931175
dry,0.07806723,0.00050420,0.07857143,-2.76298582
dry,0.07991597,0.00050420,0.08042017,-2.75668812
dry,0.08176471,0.00050420,0.08226891,-2.75041845
dry,0.08361345,0.00050420,0.08411765,-2.74417662
dry,0.08546218,0.00050420,0.08596639,-2.73796244
dry,0.08731092,0.00050420,0.08781513,-2.73177573
dry,0.08915966,0.00050420,0.08966387,-2.72561630
dry,0.09100840,0.00050420,0.09151261,-2.71948396
dry,0.09285714,0.00050420,0.09336134,-2.71337854
dry,0.09470588,0.00050420,0.09521008,-2.70729986
dry,0.09655462,0.00050420,0.09705882,-2.70124773
dry,0.09840336,0.00050420,0.09890756,-2.69522198
dry,0.10025210,0.00050420,0.10075630,-2.68922243
dry,0.10210084,0.00050420,0.10260504,-2.68324891
dry,0.10394958,0.00050420,0.10445378,-2.67730124
dry,0.10579832,0.00050420,0.10630252,-2.67137926
dry,0.10764706,0.00050420,0.10815126,-2.66548279
dry,0.10949580,0.00050420,0.11000000,-2.65961167
dry,0.11134454,0.00050420,0.11184874,-2.65376572
dry,0.11319328,0.00050420,0.11369748,-2.64794479
dry,0.11504202,0.00050420,0.11554622,-2.64214871
dry,0.11689076,0.00050420,0.11739496,-2.63637732
dry,0.11873950,0.00050420,0.11924370,-2.63063045
dry,0.12058824,0.00050420,0.12109244,-2.62490795
dry,0.12243697,0.00050420,0.12294118,-2.61920965
dry,0.12428571,0.00050420,0.12478992,-2.61353541
dry,0.12613445,0.00050420,0.12663866,-2.60788506
dry,0.12798319,0.00050420,0.12848739,-2.60225845
dry,0.12983193,0.00050420,0.13033613,-2.59665542
dry,0.13168067,0.00050420,0.13218487,-2.59107583
dry,0.13352941,0.00050420,0.13403361,-2.58551953
dry,0.13537815,0.00050420,0.13588235,-2.57998636
dry,0.13722689,0.00050420,0.13773109,-2.57447617
dry,0.13907563,0.00050420,0.13957983,-2.56898882
dry,0.14092437,0.00050420,0.14142857,-2.56352417
dry,0.14277311,0.00050420,0.14327731,-2.55808206
dry,0.14462185,0.00050420,0.14512605,-2.55266237
dry,0.14647059,0.00050420,0.14697479,-2.54726493
dry,0.14831933,0.00050420,0.14882353,-2.54188962
dry,0.15016807,0.00050420,0.15067227,-2.53653628
dry,0.15201681,0.00050420,0.15252101,-2.53120480
dry,0.15386555,0.00050420,0.15436975,-2.52589502
dry,0.15571429,0.00050420,0.15621849,-2.52060680
dry,0.15756303,0.00050420,0.15806723,-2.51534003
dry,0.15941176,0.00050420,0.15991597,-2.51009455
dry,0.16126050,0.00050420,0.16176471,-2.50487024
dry,0.16310924,0.00050420,0.16361345,-2.49966696
dry,0.16495798,0.00050420,0.16546218,-2.49448459
dry,0.16680672,0.00050420,0.16731092,-2.48932299
dry,0.16865546,0.00050420,0.16915966,-2.48418203
dry,0.17050420,0.00050420,0.17100840,-2.47906160
dry,0.17235294,0.00050420,0.17285714,-2.47396155
dry,0.17420168,0.00050420,0.17470588,-2.46888176
dry,0.17605042,0.00050420,0.17655462,-2.46382212
dry,0.17789916,0.00050420,0.17840336,-2.45878249
dry,0.17974790,0.00050420,0.18025210,-2.45376275
dry,0.18159664,0.00050420,0.18210084,-2.44876278
dry,0.18344538,0.00050420,0.18394958,-2.44378246
dry,0.18529412,0.00050420,0.18579832,-2.43882166
dry,0.18714286,0.00050420,0.18764706,-2.43388028
dry,0.18899160,0.00050420,0.18949580,-2.42895819
dry,0.19084034,0.00050420,0.19134454,-2.42405527
dry,0.19268908,0.00050420,0.19319328,-2.41917141
dry,0.19453782,0.00050420,0.19504202,-2.41430649
dry,0.19638655,0.00050420,0.19689076,-2.40946040
dry,0.19823529,0.00050420,0.19873950,-2.40463303
dry,0.20008403,0.00050420,0.20058824,-2.39982425
dry,0.20193277,0.00050420,0.20243697,-2.39503396
dry,0.20378151,0.00050420,0.20428571,-2.39026205
dry,0.20563025,0.00050420,0.20613445,-2.38550841
dry,0.20747899,0.00050420,0.20798319,-2.38077292
dry,0.20932773,0.00050420,0.20983193,-2.37605549
dry,0.21117647,0.00050420,0.21168067,-2.37135599
dry,0.21302521,0.00050420,0.21352941,-2.36667433
dry,0.21487395,0.00050420,0.21537815,-2.36201040
dry,0.21672269,0.00050420,0.21722689,-2.35736409
dry,0.21857143,0.00050420,0.21907563,-2.35273529
dry,0.22042017,0.00050420,0.22092437,-2.34812391
dry,0.22226891,0.00050420,0.22277311,-2.34352985
dry,0.22411765,0.00050420,0.22462185,-2.33895299
dry,0.22596639,0.00050420,0.22647059,-2.33439323
dry,0.22781513,0.00050420,0.22831933,-2.32985049
dry,0.22966387,0.00050420,0.23016807,-2.32532465
dry,0.23151261,0.00050420,0.23201681,-2.32081561
dry,0.23336134,0.00050420,0.23386555,-2.31632329
dry,0.23521008,0.00050420,0.23571429,-2.31184757
dry,0.23705882,0.00050420,0.23756303,-2.30738837
dry,0.23890756,0.00050420,0.23941176,-2.30294559
dry,0.24075630,0.00050420,0.24126050,-2.29851912
dry,0.24260504,0.00050420,0.24310924,-2.29410888
dry,0.24445378,0.00050420,0.24495798,-2.28971478
dry,0.24630252,0.00050420,0.24680672,-2.28533671
dry,0.24815126,0.00050420,0.24865546,-2.28097458
dry,0.25000000,0.00050420,0.25050420,-2.27662831
dry,0.03000000,0.00058824,0.03058824,-3.40961345
dry,0.03184874,0.00058824,0.03243697,-3.40141306
dry,0.03369748,0.00058824,0.03428571,-3.39325134
dry,0.03554622,0.00058824,0.03613445,-3.38512800
dry,0.03739496,0.00058824,0.03798319,-3.37704277
dry,0.03924370,0.00058824,0.03983193,-3.36899539
dry,0.04109244,0.00058824,0.04168067,-3.36098558
dry,0.04294118,0.00058824,0.04352941,-3.35301308
dry,0.04478992,0.00058824,0.04537815,-3.34507762
dry,0.04663866,0.00058824,0.04722689,-3.33717894
dry,0.04848739,0.00058824,0.04907563,-3.32931678
dry,0.05033613,0.00058824,0.05092437,-3.32149089
dry,0.05218487,0.00058824,0.05277311,-3.31370101
dry,0.05403361,0.00058824,0.05462185,-3.30594688
dry,0.05588235,0.00058824,0.05647059,-3.29822827
dry,0.05773109,0.00058824,0.05831933,-3.29054492
dry,0.05957983,0.00058824,0.06016807,-3.28289658
dry,0.06142857,0.00058824,0.06201681,-3.27528302
dry,0.06327731,0.00058824,0.06386555,-3.26770400
dry,0.06512605,0.00058824,0.06571429,-3.26015927
dry,0.06697479,0.00058824,0.06756303,-3.25264859
dry,0.06882353,0.00058824,0.06941176,-3.24517174
dry,0.07067227,0.00058824,0.07126050,-3.23772849
dry,0.07252101,0.00058824,0.07310924,-3.23031859
dry,0.07436975,0.00058824,0.07495798,-3.22294183
dry,0.07621849,0.00058824,0.07680672,-3.21559798
dry,0.07806723,0.00058824,0.07865546,-3.20828682
dry,0.07991597,0.00058824,0.08050420,-3.20100812
dry,0.08176471,0.00058824,0.08235294,-3.19376166
dry,0.08361345,0.00058824,0.08420168,-3.18654722
dry,0.08546218,0.00058824,0.08605042,-3.17936460
dry,0.08731092,0.00058824,0.08789916,-3.17221357
dry,0.08915966,0.00058824,0.08974790,-3.16509392
dry,0.09100840,0.00058824,0.09159664,-3.15800544
dry,0.09285714,0.00058824,0.09344538,-3.15094793
dry,0.09470588,0.00058824,0.09529412,-3.14392118
dry,0.09655462,0.00058824,0.09714286,-3.13692498
dry,0.09840336,0.00058824,0.09899160,-3.12995913
dry,0.10025210,0.00058824,0.10084034,-3.12302342
dry,0.10210084,0.00058824,0.10268908,-3.11611767
dry,0.10394958,0.00058824,0.10453782,-3.10924166
dry,0.10579832,0.00058824,0.10638655,-3.10239521
dry,0.10764706,0.00058824,0.10823529,-3.09557812
dry,0.10949580,0.00058824,0.11008403,-3.08879019
dry,0.11134454,0.00058824,0.11193277,-3.08203124
dry,0.11319328,0.00058824,0.11378151,-3.07530108
dry,0.11504202,0.00058824,0.11563025,-3.06859952
dry,0.11689076,0.00058824,0.11747899,-3.06192636
dry,0.11873950,0.00058824,0.11932773,-3.05528144
dry,0.12058824,0.00058824,0.12117647,-3.04866455
dry,0.12243697,0.00058824,0.12302521,-3.04207553
dry,0.12428571,0.00058824,0.12487395,-3.03551420
dry,0.12613445,0.00058824,0.12672269,-3.02898036
dry,0.12798319,0.00058824,0.12857143,-3.02247385
dry,0.12983193,0.00058824,0.13042017,-3.01599450
dry,0.13168067,0.00058824,0.13226891,-3.00954211
dry,0.13352941,0.00058824,0.13411765,-3.00311654
dry,0.13537815,0.00058824,0.13596639,-2.99671759
dry,0.13722689,0.00058824,0.13781513,-2.99034511
dry,0.13907563,0.00058824,0.13966387,-2.98399892
dry,0.14092437,0.00058824,0.14151261,-2.97767886
dry,0.14277311,0.00058824,0.14336134,-2.97138476
dry,0.14462185,0.00058824,0.14521008,-2.96511645
dry,0.14647059,0.00058824,0.14705882,-2.95887378
dry,0.14831933,0.00058824,0.14890756,-2.95265658
dry,0.15016807,0.00058824,0.15075630,-2.94646470
dry,0.15201681,0.00058824,0.15260504,-2.94029796
dry,0.15386555,0.00058824,0.15445378,-2.93415622
dry,0.15571429,0.00058824,0.15630252,-2.92803932
dry,0.15756303,0.00058824,0.15815126,-2.92194710
dry,0.15941176,0.00058824,0.16000000,-2.91587942
dry,0.16126050,0.00058824,0.16184874,-2.90983610
dry,0.16310924,0.00058824,0.16369748,-2.90381702
dry,0.16495798,0.00058824,0.16554622,-2.89782200
dry,0.16680672,0.00058824,0.16739496,-2.89185091
dry,0.16865546,0.00058824,0.16924370,-2.88590360
dry,0.17050420,0.00058824,0.17109244,-2.87997992
dry,0.17235294,0.00058824,0.17294118,-2.87407973
dry,0.17420168,0.00058824,0.17478992,-2.86820287
dry,0.17605042,0.00058824,0.17663866,-2.86234921
