sample,porosity,model,state,alpha_fit,measured,predicted,error,ape_pct,signed_pct
129552.0,0.1447440980724326,GSA,brine_avg,0.09718731902762963,2.6011833333333336,2.4287615701455536,-0.17242176318778002,6.628589418448527,-6.628589418448527
129552.0,0.1447440980724326,SCA,dry,0.12319815870561811,1.869,1.9766468094613299,0.10764680946132987,5.75959387166024,5.75959387166024
129552.0,0.1447440980724326,SCA,oil,0.12319815870561811,2.2544596734705014,2.1008455162825173,-0.1536141571879841,6.813790417085235,-6.813790417085235
129552.0,0.1447440980724326,SCA,brine_avg,0.12319815870561811,2.6011833333333336,2.4273049908574165,-0.17387834247591716,6.684586213040877,-6.684586213040877
129552.0,0.1447440980724326,BRUGGEMAN,dry,,1.869,2.3418281616074084,0.47282816160740837,25.298457014842608,25.298457014842608
129552.0,0.1447440980724326,BRUGGEMAN,oil,,2.2544596734705014,2.377684783663784,0.12322511019328264,5.4658378521178275,5.4658378521178275
129552.0,0.1447440980724326,BRUGGEMAN,brine_avg,,2.6011833333333336,2.5182692890432636,-0.08291404429006999,3.187550959117452,-3.187550959117452
129563.0,0.1588516934069688,GSA,dry,0.09834369845642285,1.8122,1.905893571754815,0.09369357175481507,5.170156260612243,5.170156260612243
129563.0,0.1588516934069688,GSA,oil,0.09834369845642285,2.166325,2.0365059003769184,-0.1298190996230817,5.992595738085545,-5.992595738085545
129563.0,0.1588516934069688,GSA,brine_avg,0.09834369845642285,2.5619833333333335,2.3818546121056,-0.18012872122773338,7.030831109793846,-7.030831109793846
129563.0,0.1588516934069688,SCA,dry,0.1271492990360422,1.8122,1.9078450108269198,0.09564501082691979,5.277839688054287,5.277839688054287
129563.0,0.1588516934069688,SCA,oil,0.1271492990360422,2.166325,2.036229852956137,-0.13009514704386316,6.005338397694859,-6.005338397694859
129563.0,0.1588516934069688,SCA,brine_avg,0.1271492990360422,2.5619833333333335,2.3801584103176094,-0.18182492301572406,7.097037699271685,-7.097037699271685
129563.0,0.1588516934069688,BRUGGEMAN,dry,,1.8122,2.2797295266237736,0.46752952662377356,25.799002683135058,25.799002683135058
129563.0,0.1588516934069688,BRUGGEMAN,oil,,2.166325,2.31942122398937,0.15309622398936984,7.067093995100912,7.067093995100912
129563.0,0.1588516934069688,BRUGGEMAN,brine_avg,,2.5619833333333335,2.4742247539373956,-0.0877585793959379,3.42541570251971,-3.42541570251971
