sample_id,model,phi,calibration_state,calibration_measurement_col,calibration_observed_tc,calibration_predicted_tc,calibration_abs_pct_error,matrix_tc,calibration_fluid_tc,alpha_fit,alpha_source,alpha_fit_mode,fit_objective,fit_success,fit_at_lower,fit_at_upper,uses_alpha,objective_mode
129817,Bruggeman,0.014711499999999999,dry,TC air,2.659425,2.9150697014046543,9.612781011107819,2.98,0.025,,,per_sample,0.009240555876751504,True,False,False,False,rel_sse
129822,MT,0.06934715385806561,dry,TC air,2.4153000000000002,2.4153007387797474,3.0587494189370257e-05,2.98,0.025,0.09122219498216441,per_sample,per_sample,9.355948007847592e-14,True,False,False,True,rel_sse
129822,SCA,0.06934715385806561,dry,TC air,2.4153000000000002,2.4152998777014183,5.0634944697655976e-06,2.98,0.025,0.1028390847197002,per_sample,per_sample,2.5638976245346795e-15,True,False,False,True,rel_sse
129822,DEM,0.06934715385806561,dry,TC air,2.4153000000000002,2.415300084139511,3.483604973052101e-06,2.98,0.025,0.10161596200076749,per_sample,per_sample,1.213550360827333e-15,True,False,False,True,rel_sse
129822,GSA,0.06934715385806561,dry,TC air,2.4153000000000002,2.415300738779748,3.058749420775676e-05,2.98,0.025,0.09122219498216441,per_sample,per_sample,9.355948019095536e-14,True,False,False,True,rel_sse
129822,Bruggeman,0.06934715385806561,dry,TC air,2.4153000000000002,2.6740489269256456,10.712910484231578,2.98,0.025,,,per_sample,0.011476645104315885,True,False,False,False,rel_sse
129845,MT,0.07459951122802215,dry,TC air,2.357925,2.3579249729022136,1.149221719821746e-06,2.98,0.025,0.08540136661980584,per_sample,per_sample,1.3207105613100517e-16,True,False,False,True,rel_sse
129845,SCA,0.07459951122802215,dry,TC air,2.357925,2.3579249134553657,3.6703726422947777e-06,2.98,0.025,0.09786934802034322,per_sample,per_sample,1.347163533330595e-15,True,False,False,True,rel_sse
129845,DEM,0.07459951122802215,dry,TC air,2.357925,2.3579255248411,2.2258600267513842e-05,2.98,0.025,0.09628577772181891,per_sample,per_sample,4.954452858689673e-14,True,False,False,True,rel_sse
129845,GSA,0.07459951122802215,dry,TC air,2.357925,2.357924972902214,1.1492217009878472e-06,2.98,0.025,0.08540136661980598,per_sample,per_sample,1.3207105180214007e-16,True,False,False,True,rel_sse
129845,Bruggeman,0.07459951122802215,dry,TC air,2.357925,2.650889553310626,12.424676497794723,2.98,0.025,,,per_sample,0.015437258607485255,True,False,False,False,rel_sse
129897,MT,0.2364854161234349,dry,TC air,1.2605,1.2605002918674002,2.3154890936004417e-05,2.98,0.025,0.05449532784185876,per_sample,per_sample,5.3614897425825956e-14,True,False,False,True,rel_sse
129897,SCA,0.2364854161234349,dry,TC air,1.2605,1.2604998599177313,1.111323035887983e-05,2.98,0.025,0.09717181001717107,per_sample,per_sample,1.2350388900952827e-14,True,False,False,True,rel_sse
129897,DEM,0.2364854161234349,dry,TC air,1.2605,1.2605020779271614,0.00016484943763966247,2.98,0.025,0.08502553173558133,per_sample,per_sample,2.717533709011297e-12,True,False,False,True,rel_sse
129897,GSA,0.2364854161234349,dry,TC air,1.2605,1.2605002918673993,2.315489086554203e-05,2.98,0.025,0.05449532784185862,per_sample,per_sample,5.361489709951617e-14,True,False,False,True,rel_sse
129897,Bruggeman,0.2364854161234349,dry,TC air,1.2605,1.9384943377353583,53.78773008610538,2.98,0.025,,,per_sample,0.28931199078157255,True,False,False,False,rel_sse
129913,MT,0.10171065443731632,dry,TC air,2.2462375000000003,2.246236458665635,4.635904998485941e-05,2.98,0.025,0.10422502800188524,per_sample,per_sample,2.1491615154986935e-13,True,False,False,True,rel_sse
129913,SCA,0.10171065443731632,dry,TC air,2.2462375000000003,2.2462384054594415,4.031004919127179e-05,2.98,0.025,0.1218093791153427,per_sample,per_sample,1.6249000658027516e-13,True,False,False,True,rel_sse
129913,DEM,0.10171065443731632,dry,TC air,2.2462375000000003,2.246237652711979,6.798567765795648e-06,2.98,0.025,0.12071809768729658,per_sample,per_sample,4.622052366611563e-15,True,False,False,True,rel_sse
129913,GSA,0.10171065443731632,dry,TC air,2.2462375000000003,2.2462364586656354,4.6359049965089054e-05,2.98,0.025,0.10422502800188514,per_sample,per_sample,2.1491615136656236e-13,True,False,False,True,rel_sse
129913,Bruggeman,0.10171065443731632,dry,TC air,2.2462375000000003,2.5313828015550537,12.694352291556585,2.98,0.025,,,per_sample,0.01611465801021479,True,False,False,False,rel_sse
129914,MT,0.05877849795017343,dry,TC air,2.4985875,2.498586800598643,2.7991869697324726e-05,2.98,0.025,0.09372570719861426,per_sample,per_sample,7.835447691520063e-14,True,False,False,True,rel_sse
129914,SCA,0.05877849795017343,dry,TC air,2.4985875,2.4985877176470765,8.710804659093015e-06,2.98,0.025,0.10353251630652682,per_sample,per_sample,7.587811780887658e-15,True,False,False,True,rel_sse
129914,DEM,0.05877849795017343,dry,TC air,2.4985875,2.4985874678815856,1.2854628703059746e-06,2.98,0.025,0.10260489021019084,per_sample,per_sample,1.6524147909352746e-16,True,False,False,True,rel_sse
129914,GSA,0.05877849795017343,dry,TC air,2.4985875,2.498586800598643,2.7991869697324726e-05,2.98,0.025,0.09372570719861441,per_sample,per_sample,7.835447691520063e-14,True,False,False,True,rel_sse
129914,Bruggeman,0.05877849795017343,dry,TC air,2.4985875,2.720655859404284,8.887755958287785,2.98,0.025,,,per_sample,0.007899220597408003,True,False,False,False,rel_sse
129937,MT,0.127186314179544,dry,TC air,2.1168875,2.1168877701659445,1.2762413908478425e-05,2.98,0.025,0.10950926395723967,per_sample,per_sample,1.6287920877132353e-14,True,False,False,True,rel_sse
129937,SCA,0.127186314179544,dry,TC air,2.1168875,2.1168868997068824,2.8357346218751774e-05,2.98,0.025,0.13194791097587716,per_sample,per_sample,8.041390845701556e-14,True,False,False,True,rel_sse
129937,DEM,0.127186314179544,dry,TC air,2.1168875,2.1168872168947215,1.3373657236457734e-05,2.98,0.025,0.13096208536266102,per_sample,per_sample,1.788547078782583e-14,True,False,False,True,rel_sse
129937,GSA,0.127186314179544,dry,TC air,2.1168875,2.116887770165944,1.276241388750002e-05,2.98,0.025,0.10950926395723953,per_sample,per_sample,1.628792082358534e-14,True,False,False,True,rel_sse
129937,Bruggeman,0.127186314179544,dry,TC air,2.1168875,2.4191446667073224,14.278376470517335,2.98,0.025,,,per_sample,0.020387203463382304,True,False,False,False,rel_sse
