phi_total,phi_mc_abs,delta_lambda_pct
0.2188,0.0058625,-24.74905694339237
0.2188,0.005931249999999999,-24.96630581511546
0.2188,0.006,-25.182291880737857
0.2217,0.0005,-2.730242877228156
0.2217,0.00056875,-3.0939518020076564
0.2217,0.0006375,-3.454930715114197
0.2217,0.00070625,-3.8132102389633284
0.2217,0.000775,-4.1688205396896025
0.2217,0.00084375,-4.521791335613513
0.2217,0.0009124999999999999,-4.872151905520368
0.2217,0.00098125,-5.219931096756363
0.2217,0.00105,-5.565157333146237
0.2217,0.00111875,-5.907858622737263
0.2217,0.0011875,-6.248062565373916
0.2217,0.00125625,-6.585796360107592
0.2217,0.0013249999999999998,-6.92108681244541
0.2217,0.00139375,-7.253960341442371
0.2217,0.0014624999999999998,-7.584442986640609
0.2217,0.0015312499999999998,-7.912560414859748
0.2217,0.0015999999999999999,-8.238337926841801
0.2217,0.0016687499999999999,-8.561800463754738
0.2217,0.0017375,-8.88297261355752
0.2217,0.00180625,-9.201878617230648
0.2217,0.001875,-9.518542374875272
0.2217,0.0019437499999999997,-9.83298745168402
0.2217,0.0020124999999999995,-10.145237083786693
0.2217,0.0020812499999999998,-10.455314183974298
0.2217,0.00215,-10.763241347303488
0.2217,0.00221875,-11.069040856585325
0.2217,0.0022874999999999996,-11.372734687760225
0.2217,0.00235625,-11.674344515162772
0.2217,0.0024249999999999996,-11.97389171667784
0.2217,0.00249375,-12.271397378792047
0.2217,0.0025624999999999997,-12.566882301541504
0.2217,0.00263125,-12.8603670033599
0.2217,0.0026999999999999997,-13.151871725827629
0.2217,0.0027687499999999995,-13.44141643832586
0.2217,0.0028374999999999997,-13.729020842596476
0.2217,0.0029062499999999995,-14.014704377211123
0.2217,0.0029749999999999998,-14.298486221950496
0.2217,0.0030437499999999996,-14.580385302097012
0.2217,0.0031125,-14.860420292641908
0.2217,0.0031812499999999996,-15.13860962240932
0.2217,0.00325,-15.414971478099083
0.2217,0.0033187499999999997,-15.689523808250145
0.2217,0.0033874999999999995,-15.962284327126248
0.2217,0.0034562499999999997,-16.23327051852595
0.2217,0.0035249999999999995,-16.502499639518437
0.2217,0.0035937499999999997,-16.7699887241069
0.2217,0.0036624999999999995,-17.035754586821163
0.2217,0.0037312499999999998,-17.299813826241092
0.2217,0.0037999999999999996,-17.562182828452215
0.2217,0.0038687499999999994,-17.822877770435397
0.2217,0.0039375,-18.081914623391736
0.2217,0.004006249999999999,-18.339309156004234
0.2217,0.004075,-18.595076937637504
0.2217,0.00414375,-18.84923334147727
0.2217,0.004212499999999999,-19.1017935476105
0.2217,0.0042812499999999995,-19.352772546047678
0.2217,0.00435,-19.60218513968867
0.2217,0.004418749999999999,-19.85004594723307
0.2217,0.0044875,-20.096369406036388
0.2217,0.0045562499999999995,-20.341169774913418
0.2217,0.004624999999999999,-20.584461136889537
0.2217,0.00469375,-20.826257401901493
0.2217,0.004762499999999999,-21.066572309448404
0.2217,0.004831249999999999,-21.305419431194355
0.2217,0.0049,-21.54281217352304
0.2217,0.004968749999999999,-21.778763780046567
0.2217,0.005037499999999999,-22.013287334068018
0.2217,0.00510625,-22.246395760999917
0.2217,0.005174999999999999,-22.47810183073866
0.2217,0.00524375,-22.708418159996718
0.2217,0.0053124999999999995,-22.937357214592378
0.2217,0.005381249999999999,-23.16493131169917
0.2217,0.00545,-23.3911526220546
0.2217,0.005518749999999999,-23.616033172130074
0.2217,0.005587499999999999,-23.839584846262074
0.2217,0.00565625,-24.06181938874574
0.2217,0.005724999999999999,-24.282748405891574
0.2217,0.0057937499999999986,-24.502383368046058
0.2217,0.0058625,-24.720735611576774
0.2217,0.005931249999999999,-24.93781634082276
0.2217,0.006,-25.153636630011203
0.2246,0.0005,-2.726232014527169
0.2246,0.00056875,-3.0894232919053866
0.2246,0.0006375,-3.449892316018297
0.2246,0.00070625,-3.80766957903693
0.2246,0.000775,-4.162785119432739
0.2246,0.00084375,-4.51526853038468
0.2246,0.0009124999999999999,-4.865148967999973
0.2246,0.00098125,-5.212455159353699
0.2246,0.00105,-5.557215410351097
0.2246,0.00111875,-5.899457613418113
0.2246,0.0011875,-6.2392092550237805
0.2246,0.00125625,-6.576497423038878
0.2246,0.0013249999999999998,-6.911348813935367
0.2246,0.00139375,-7.243789739830161
0.2246,0.0014624999999999998,-7.573846135377345
0.2246,0.0015312499999999998,-7.901543564512686
0.2246,0.0015999999999999999,-8.226907227054026
0.2246,0.0016687499999999999,-8.549961965161051
0.2246,0.0017375,-8.870732269658193
0.2246,0.00180625,-9.189242286223745
0.2246,0.001875,-9.505515821448665
0.2246,0.0019437499999999997,-9.819576348768132
0.2246,0.0020124999999999995,-10.131447014269073
0.2246,0.0020812499999999998,-10.441150642376714
0.2246,0.00215,-10.748709741422754
0.2246,0.00221875,-11.054146509098567
0.2246,0.0022874999999999996,-11.357482837795663
0.2246,0.00235625,-11.658740319836497
0.2246,0.0024249999999999996,-11.957940252598021
0.2246,0.00249375,-12.255103643530738
0.2246,0.0025624999999999997,-12.550251215075305
0.2246,0.00263125,-12.843403409479853
0.2246,0.0026999999999999997,-13.134580393519625
0.2246,0.0027687499999999995,-13.4238020631216
0.2246,0.0028374999999999997,-13.71108804789633
0.2246,0.0029062499999999995,-13.996457715579014
0.2246,0.0029749999999999998,-14.279930176382024
0.2246,0.0030437499999999996,-14.561524287260928
0.2246,0.0031125,-14.841258656095965
0.2246,0.0031812499999999996,-15.119151645790948
0.2246,0.00325,-15.395221378291465
0.2246,0.0033187499999999997,-15.669485738524425
0.2246,0.0033874999999999995,-15.941962378260097
0.2246,0.0034562499999999997,-16.212668719899593
0.2246,0.0035249999999999995,-16.481621960188086
0.2246,0.0035937499999999997,-16.748839073856455
0.2246,0.0036624999999999995,-17.01433681719272
0.2246,0.0037312499999999998,-17.27813173154444
0.2246,0.0037999999999999996,-17.540240146754204
0.2246,0.0038687499999999994,-17.800678184529378
0.2246,0.0039375,-18.05946176174759
0.2246,0.004006249999999999,-18.316606593699365
0.2246,0.004075,-18.57212819726957
0.2246,0.00414375,-18.826041894058513
0.2246,0.004212499999999999,-19.078362813444485
0.2246,0.0042812499999999995,-19.329105895588906
0.2246,0.00435,-19.578285894385047
0.2246,0.004418749999999999,-19.82591738035199
0.2246,0.0044875,-20.07201474347473
0.2246,0.0045562499999999995,-20.31659219599152
0.2246,0.004624999999999999,-20.559663775130065
0.2246,0.00469375,-20.801243345792916
0.2246,0.004762499999999999,-21.041344603193888
0.2246,0.004831249999999999,-21.27998107544611
0.2246,0.0049,-21.51716612610279
0.2246,0.004968749999999999,-21.752912956651866
0.2246,0.005037499999999999,-21.98723460896531
0.2246,0.00510625,-22.220143967704374
0.2246,0.005174999999999999,-22.45165376268108
0.2246,0.00524375,-22.681776571177657
0.2246,0.0053124999999999995,-22.910524820224108
0.2246,0.005381249999999999,-23.137910788835462
0.2246,0.00545,-23.363946610208647
0.2246,0.005518749999999999,-23.588644273880885
0.2246,0.005587499999999999,-23.812015627849455
0.2246,0.00565625,-24.03407238065437
0.2246,0.005724999999999999,-24.254826103423937
0.2246,0.0057937499999999986,-24.474288231885062
0.2246,0.0058625,-24.69247006833766
0.2246,0.005931249999999999,-24.90938278359515
0.2246,0.006,-25.125037418890987
0.22749999999999998,0.0005,-2.722231854859576
0.22749999999999998,0.00056875,-3.0849068143772613
0.22749999999999998,0.0006375,-3.444867247072948
0.22749999999999998,0.00070625,-3.8021435155989627
0.22749999999999998,0.000775,-4.156765531471205
0.22749999999999998,0.00084375,-4.508762763417236
0.22749999999999998,0.0009124999999999999,-4.858164245539233
0.22749999999999998,0.00098125,-5.204998585297535
0.22749999999999998,0.00105,-5.5492939713182095
0.22749999999999998,0.00111875,-5.891078181030537
0.22749999999999998,0.0011875,-6.2303785881373175
0.22749999999999998,0.00125625,-6.567222169923299
0.22749999999999998,0.0013249999999999998,-6.901635514405296
0.22749999999999998,0.00139375,-7.233644827328126
0.22749999999999998,0.0014624999999999998,-7.563275939010121
0.22749999999999998,0.0015312499999999998,-7.890554311042292
0.22749999999999998,0.0015999999999999999,-8.215505042844221
0.22749999999999998,0.0016687499999999999,-8.538152878080846
0.22749999999999998,0.0017375,-8.858522210943283
0.22749999999999998,0.00180625,-9.176637092296804
0.22749999999999998,0.001875,-9.49252123569977
0.22749999999999998,0.0019437499999999997,-9.806198023296286
0.22749999999999998,0.0020124999999999995,-10.117690511585671
0.22749999999999998,0.0020812499999999998,-10.427021437071852
0.22749999999999998,0.00215,-10.734213221795738
0.22749999999999998,0.00221875,-11.039287978752977
0.22749999999999998,0.0022874999999999996,-11.342267517200044
0.22749999999999998,0.00235625,-11.643173347851754
0.22749999999999998,0.0024249999999999996,-11.942026687972062
0.22749999999999998,0.00249375,-12.238848466361043
0.22749999999999998,0.0025624999999999997,-12.533659328240807
0.22749999999999998,0.00263125,-12.826479640042258
0.22749999999999998,0.0026999999999999997,-13.117329494094932
0.22749999999999998,0.0027687499999999995,-13.40622871322321
0.22749999999999998,0.0028374999999999997,-13.693196855249585
0.22749999999999998,0.0029062499999999995,-13.978253217408435
0.22749999999999998,0.0029749999999999998,-14.261416840671606
0.22749999999999998,0.0030437499999999996,-14.542706513988282
0.22749999999999998,0.0031125,-14.822140778440886
0.22749999999999998,0.0031812499999999996,-15.099737931318959
0.22749999999999998,0.00325,-15.37551603011307
0.22749999999999998,0.0033187499999999997,-15.649492896430386
0.22749999999999998,0.0033874999999999995,-15.921686119833762
0.22749999999999998,0.0034562499999999997,-16.192113061606197
0.22749999999999998,0.0035249999999999995,-16.460790858442028
0.22749999999999998,0.0035937499999999997,-16.727736426067068
0.22749999999999998,0.0036624999999999995,-16.992966462788562
0.22749999999999998,0.0037312499999999998,-17.25649745297726
0.22749999999999998,0.0037999999999999996,-17.518345670482496
0.22749999999999998,0.0038687499999999994,-17.778527181982344
0.22749999999999998,0.0039375,-18.03705785026973
0.22749999999999998,0.004006249999999999,-18.29395333747639
0.22749999999999998,0.004075,-18.549229108235735
0.22749999999999998,0.00414375,-18.80290043278613
0.22749999999999998,0.004212499999999999,-19.054982390015844
0.22749999999999998,0.0042812499999999995,-19.305489870450916
0.22749999999999998,0.00435,-19.55443757918721
0.22749999999999998,0.004418749999999999,-19.801840038767917
0.22749999999999998,0.0044875,-20.0477115920076
0.22749999999999998,0.0045562499999999995,-20.29206640476395
0.22749999999999998,0.004624999999999999,-20.534918468658443
0.22749999999999998,0.00469375,-20.776281603747027
0.22749999999999998,0.004762499999999999,-21.016169461141647
0.22749999999999998,0.004831249999999999,-21.254595525584087
0.22749999999999998,0.0049,-21.491573117972603
0.22749999999999998,0.004968749999999999,-21.72711539784301
0.22749999999999998,0.005037499999999999,-21.961235365804487
0.22749999999999998,0.00510625,-22.193945865931678
0.22749999999999998,0.005174999999999999,-22.425259588113338
0.22749999999999998,0.00524375,-22.65518907035937
0.22749999999999998,0.0053124999999999995,-22.883746701065924
0.22749999999999998,0.005381249999999999,-23.11094472124068
0.22749999999999998,0.00545,-23.336795226688047
0.22749999999999998,0.005518749999999999,-23.561310170155988
0.22749999999999998,0.005587499999999999,-23.784501363444456
0.22749999999999998,0.00565625,-24.006380479477123
0.22749999999999998,0.005724999999999999,-24.226959054336252
0.22749999999999998,0.0057937499999999986,-24.446248489262217
0.22749999999999998,0.0058625,-24.664260052617742
0.22749999999999998,0.005931249999999999,-24.88100488181828
0.22749999999999998,0.006,-25.09649398522848
0.2304,0.0005,-2.7182423438719985
0.2304,0.00056875,-3.080402308434449
0.2304,0.0006375,-3.4398554408394495
0.2304,0.00070625,-3.7966319749410626
0.2304,0.000775,-4.150761696002315
0.2304,0.00084375,-4.502273948984645
0.2304,0.0009124999999999999,-4.8511976466534925
0.2304,0.00098125,-5.197561277506268
0.2304,0.00105,-5.541392913525854
0.2304,0.00111875,-5.882720217765072
0.2304,0.0011875,-6.221570451765682
0.2304,0.00125625,-6.557970482816864
0.2304,0.0013249999999999998,-6.891946791056364
0.2304,0.00139375,-7.223525476419084
0.2304,0.0014624999999999998,-7.552732265436214
0.2304,0.0015312499999999998,-7.879592517889379
0.2304,0.0015999999999999999,-8.204131233322432
0.2304,0.0016687499999999999,-8.526373057415748
0.2304,0.0017375,-8.84634228822486
0.2304,0.00180625,-9.1640628822881
0.2304,0.001875,-9.479558460605798
0.2304,0.0019437499999999997,-9.792852314494192
0.2304,0.0020124999999999995,-10.103967411317266
0.2304,0.0020812499999999998,-10.412926400099517
0.2304,0.00215,-10.719751617022231
0.2304,0.00221875,-11.02446509080655
0.2304,0.0022874999999999996,-11.327088547985397
0.2304,0.00235625,-11.627643418067722
0.2304,0.0024249999999999996,-11.926150838596843
0.2304,0.00249375,-12.222631660105986
0.2304,0.0025624999999999997,-12.517106450973102
0.2304,0.00263125,-12.809595502177633
0.2304,0.0026999999999999997,-13.100118831961112
0.2304,0.0027687499999999995,-13.388696190394457
0.2304,0.0028374999999999997,-13.675347063853406
0.2304,0.0029062499999999995,-13.960090679404999
0.2304,0.0029749999999999998,-14.24294600910648
0.2304,0.0030437499999999996,-14.523931774219166
0.2304,0.0031125,-14.803066449338866
0.2304,0.0031812499999999996,-15.080368266445229
0.2304,0.00325,-15.355855218871056
0.2304,0.0033187499999999997,-15.629545065194641
0.2304,0.0033874999999999995,-15.901455333055448
0.2304,0.0034562499999999997,-16.171603322896242
0.2304,0.0035249999999999995,-16.440006111632233
0.2304,0.0035937499999999997,-16.70668055624961
0.2304,0.0036624999999999995,-16.97164329733459
0.2304,0.0037312499999999998,-17.234910762535005
0.2304,0.0037999999999999996,-17.496499169955236
0.2304,0.0038687499999999994,-17.756424531486836
0.2304,0.0039375,-18.014702656075542
0.2304,0.004006249999999999,-18.27134915292652
0.2304,0.004075,-18.52637943464892
0.2304,0.00414375,-18.779808720341332
0.2304,0.004212499999999999,-19.031652038619352
0.2304,0.0042812499999999995,-19.28192423058622
0.2304,0.00435,-19.530639952748427
0.2304,0.004418749999999999,-19.777813679876687
0.2304,0.0044875,-20.023459707814244
0.2304,0.0045562499999999995,-20.267592156232947
0.2304,0.004624999999999999,-20.51022497133875
0.2304,0.00469375,-20.75137192852736
0.2304,0.004762499999999999,-20.991046634991406
0.2304,0.004831249999999999,-21.229262532279833
0.2304,0.0049,-21.466032898810795
0.2304,0.004968749999999999,-21.701370852338968
0.2304,0.005037499999999999,-21.935289352378142
0.2304,0.00510625,-22.16780120258013
0.2304,0.005174999999999999,-22.398919053070905
0.2304,0.00524375,-22.628655402744915
0.2304,0.0053124999999999995,-22.85702260151815
0.2304,0.005381249999999999,-23.08403285254143
0.2304,0.00545,-23.309698214373846
0.2304,0.005518749999999999,-23.534030603118232
0.2304,0.005587499999999999,-23.757041794518436
0.2304,0.00565625,-23.97874342602003
0.2304,0.005724999999999999,-24.199146998794433
0.2304,0.0057937499999999986,-24.41826387972804
0.2304,0.0058625,-24.636105303376166
0.2304,0.005931249999999999,-24.852682373883262
0.2304,0.006,-25.068006066869692
0.2333,0.0005,-2.714263427393474
0.2333,0.00056875,-3.075909713290242
0.2333,0.0006375,-3.434856830099478
0.2333,0.00070625,-3.791134883592438
0.2333,0.000775,-4.144773533477071
0.2333,0.00084375,-4.495802001628991
0.2333,0.0009124999999999999,-4.8442490801406555
0.2333,0.00098125,-5.190143139193942
0.2333,0.00105,-5.533512134759907
0.2333,0.00111875,-5.874383616130982
0.2333,0.0011875,-6.212784733288977
0.2333,0.00125625,-6.5487422441138445
0.2333,0.0013249999999999998,-6.8822825214364975
0.2333,0.00139375,-7.213431559940294
0.2333,0.0014624999999999998,-7.542214982914197
0.2333,0.0015312499999999998,-7.8686580488622475
0.2333,0.0015999999999999999,-8.192785657971768
0.2333,0.0016687499999999999,-8.514622358445063
0.2333,0.0017375,-8.834192352696805
0.2333,0.00180625,-9.15151950342125
0.2333,0.001875,-9.466627339532032
0.2333,0.0019437499999999997,-9.779539061977825
0.2333,0.0020124999999999995,-10.0902775494367
0.2333,0.0020812499999999998,-10.39886536389253
0.2333,0.00215,-10.705324756095589
0.2333,0.00221875,-11.009677670911042
0.2333,0.0022874999999999996,-11.311945752557023
0.2333,0.00235625,-11.612150349735877
0.2333,0.0024249999999999996,-11.910312520660304
0.2333,0.00249375,-12.206453037977635
0.2333,0.0025624999999999997,-12.500592393593898
0.2333,0.00263125,-12.792750803400669
0.2333,0.0026999999999999997,-13.08294821190672
0.2333,0.0027687499999999995,-13.371204296776643
0.2333,0.0028374999999999997,-13.657538473278645
0.2333,0.0029062499999999995,-13.941969898643901
0.2333,0.0029749999999999998,-14.22451747633895
0.2333,0.0030437499999999996,-14.505199860253802
0.2333,0.0031125,-14.78403545880721
0.2333,0.0031812499999999996,-15.061042438971146
0.2333,0.00325,-15.336238730216483
0.2333,0.0033187499999999997,-15.609642028381499
0.2333,0.0033874999999999995,-15.88126979946486
0.2333,0.0034562499999999997,-16.151139283345273
0.2333,0.0035249999999999995,-16.419267497428812
0.2333,0.0035937499999999997,-16.68567124022613
0.2333,0.0036624999999999995,-16.95036709486061
0.2333,0.0037312499999999998,-17.213371432509526
0.2333,0.0037999999999999996,-17.474700415779242
0.2333,0.0038687499999999994,-17.73437000201623
0.2333,0.0039375,-17.99239594655515
0.2333,0.004006249999999999,-18.248793805905535
0.2333,0.004075,-18.503578940878135
0.2333,0.00414375,-18.756766519652803
0.2333,0.004212499999999999,-19.00837152078845
0.2333,0.0042812499999999995,-19.258408736177074
0.2333,0.00435,-19.506892773942532
0.2333,0.004418749999999999,-19.753838061285524
0.2333,0.0044875,-19.999258847275925
0.2333,0.0045562499999999995,-20.243169205593446
0.2333,0.004624999999999999,-20.48558303721806
0.2333,0.00469375,-20.726514073070774
0.2333,0.004762499999999999,-20.965975876606336
0.2333,0.004831249999999999,-21.203981846358538
0.2333,0.0049,-21.440545218439233
0.2333,0.004968749999999999,-21.675679068992093
0.2333,0.005037499999999999,-21.90939631660198
0.2333,0.00510625,-22.14170972466097
0.2333,0.005174999999999999,-22.372631903691722
0.2333,0.00524375,-22.602175313629406
0.2333,0.0053124999999999995,-22.83035226606274
0.2333,0.005381249999999999,-23.05717492643526
0.2333,0.00545,-23.282655316207364
0.2333,0.005518749999999999,-23.506805314980102
0.2333,0.005587499999999999,-23.72963666258169
0.2333,0.00565625,-23.951160961117086
0.2333,0.005724999999999999,-24.171389676981544
0.2333,0.0057937499999999986,-24.390334142839304
0.2333,0.0058625,-24.608005559567314
0.2333,0.005931249999999999,-24.82441499816554
0.2333,0.006,-25.039573401633824
0.2362,0.0005,-2.710295051431788
0.2362,0.00056875,-3.071428968355644
0.2362,0.0006375,-3.4298713478503373
0.2362,0.00070625,-3.7856521683147744
0.2362,0.000775,-4.138800964594509
0.2362,0.00084375,-4.489346836155101
0.2362,0.0009124999999999999,-4.837318455075039
0.2362,0.00098125,-5.182744073863462
0.2362,0.00105,-5.525651533106778
0.2362,0.00111875,-5.86606826894883
0.2362,0.0011875,-6.204021320408384
0.2362,0.00125625,-6.53953733653857
0.2362,0.0013249999999999998,-6.872642583431849
0.2362,0.00139375,-7.203362951074582
0.2362,0.0014624999999999998,-7.531723960054832
0.2362,0.0015312499999999998,-7.8577507681273
0.2362,0.0015999999999999999,-8.181468176638411
0.2362,0.0016687499999999999,-8.502900636815747
0.2362,0.0017375,-8.82207225592446
0.2362,0.00180625,-9.139006803294427
0.2362,0.001875,-9.453727716220875
0.2362,0.0019437499999999997,-9.766258105742235
0.2362,0.0020124999999999995,-10.076620762297217
0.2362,0.0020812499999999998,-10.384838161265012
0.2362,0.00215,-10.690932468390784
0.2362,0.00221875,-10.994925545099557
0.2362,0.0022874999999999996,-11.29683895370081
0.2362,0.00235625,-11.596693962487116
0.2362,0.0024249999999999996,-11.894511550728128
0.2362,0.00249375,-12.190312413563797
0.2362,0.0025624999999999997,-12.48411696679814
0.2362,0.00263125,-12.77594535159631
0.2362,0.0026999999999999997,-13.065817439087308
0.2362,0.0027687499999999995,-13.353752834874426
0.2362,0.0028374999999999997,-13.639770883455478
0.2362,0.0029062499999999995,-13.923890672555187
0.2362,0.0029749999999999998,-14.206131037371424
0.2362,0.0030437499999999996,-14.48651056473759
0.2362,0.0031125,-14.765047597202825
0.2362,0.0031812499999999996,-15.041760237032245
0.2362,0.00325,-15.316666350128514
0.2362,0.0033187499999999997,-15.589783569877223
0.2362,0.0033874999999999995,-15.86112930091715
0.2362,0.0034562499999999997,-16.130720722837456
0.2362,0.0035249999999999995,-16.3985747938036
0.2362,0.0035937499999999997,-16.66470825411318
0.2362,0.0036624999999999995,-16.9291376296834
0.2362,0.0037312499999999998,-17.19187923547205
0.2362,0.0037999999999999996,-17.452949178832856
0.2362,0.0038687499999999994,-17.712363362807356
0.2362,0.0039375,-17.970137489353853
0.2362,0.004006249999999999,-18.22628706251591
0.2362,0.004075,-18.480827391530536
0.2362,0.00414375,-18.73377359387846
0.2362,0.004212499999999999,-18.985140598276946
0.2362,0.0042812499999999995,-19.234943147616985
0.2362,0.00435,-19.483195801845472
0.2362,0.004418749999999999,-19.729912940794403
0.2362,0.0044875,-19.975108766957103
0.2362,0.0045562499999999995,-20.21879730821395
0.2362,0.004624999999999999,-20.460992420507324
0.2362,0.00469375,-20.70170779046809
0.2362,0.004762499999999999,-20.940956937993633
0.2362,0.004831249999999999,-21.178753218779285
0.2362,0.0049,-21.415109826803498
0.2362,0.004968749999999999,-21.650039796768162
0.2362,0.005037499999999999,-21.883556006494914
0.2362,0.00510625,-22.115671179278134
0.2362,0.005174999999999999,-22.34639788619591
0.2362,0.00524375,-22.57574854837954
0.2362,0.0053124999999999995,-22.803735439242473
0.2362,0.005381249999999999,-23.030370686669897
0.2362,0.00545,-23.25566627516921
0.2362,0.005518749999999999,-23.479634047982533
0.2362,0.005587499999999999,-23.702285709162055
0.2362,0.00565625,-23.923632825608923
0.2362,0.005724999999999999,-24.143686829076277
0.2362,0.0057937499999999986,-24.362459018137294
0.2362,0.0058625,-24.579960560119094
0.2362,0.005931249999999999,-24.79620249300291
0.2362,0.006,-25.01119572729128
0.23909999999999998,0.0005,-2.7063371621697065
0.23909999999999998,0.00056875,-3.066960013235303
0.23909999999999998,0.0006375,-3.4248989273005206
0.23909999999999998,0.00070625,-3.780183756097147
0.23909999999999998,0.000775,-4.132843910296393
0.23909999999999998,0.00084375,-4.4829083676246695
0.23909999999999998,0.0009124999999999999,-4.830405680800911
0.23909999999999998,0.00098125,-5.175363985299957
0.23909999999999998,0.00105,-5.517811006946384
0.23909999999999998,0.00111875,-5.857774069343004
0.23909999999999998,0.0011875,-6.195280101138397
0.23909999999999998,0.00125625,-6.530355643137345
0.23909999999999998,0.0013249999999999998,-6.863026855258296
0.23909999999999998,0.00139375,-7.19331952334156
0.23909999999999998,0.0014624999999999998,-7.52125906581193
0.23909999999999998,0.0015312499999999998,-7.846870540199482
0.23909999999999998,0.0015999999999999999,-8.170178649521953
0.23909999999999998,0.0016687499999999999,-8.491207748532286
0.23909999999999998,0.0017375,-8.809981849834168
0.23909999999999998,0.00180625,-9.12652462986959
0.23909999999999998,0.001875,-9.44085943478087
0.23909999999999998,0.0019437499999999997,-9.7530092861503
0.23909999999999998,0.0020124999999999995,-10.062996886620896
0.23909999999999998,0.0020812499999999998,-10.370844625400517
0.23909999999999998,0.00215,-10.676574583652158
0.23909999999999998,0.00221875,-10.980208539774036
0.23909999999999998,0.0022874999999999996,-11.281767974570643
0.23909999999999998,0.00235625,-11.58127407631891
0.23909999999999998,0.0024249999999999996,-11.878747745730616
0.23909999999999998,0.00249375,-12.174209600814661
0.23909999999999998,0.0025624999999999997,-12.467679981640462
0.23909999999999998,0.00263125,-12.759178955005988
0.23909999999999998,0.0026999999999999997,-13.048726319011335
0.23909999999999998,0.0027687499999999995,-13.336341607541451
0.23909999999999998,0.0028374999999999997,-13.622044094658794
0.23909999999999998,0.0029062499999999995,-13.905852798909102
0.23909999999999998,0.0029749999999999998,-14.187786487541583
0.23909999999999998,0.0030437499999999996,-14.46786368064579
0.23909999999999998,0.0031125,-14.746102655207075
0.23909999999999998,0.0031812499999999996,-15.02252144908246
0.23909999999999998,0.00325,-15.297137864898612
0.23909999999999998,0.0033187499999999997,-15.569969473873995
0.23909999999999998,0.0033874999999999995,-15.841033619566637
0.23909999999999998,0.0034562499999999997,-16.11034742154924
0.23909999999999998,0.0035249999999999995,-16.377927779013522
0.23909999999999998,0.0035937499999999997,-16.64379137430494
0.23909999999999998,0.0036624999999999995,-16.9079546763898
0.23909999999999998,0.0037312499999999998,-17.170433944255944
0.23909999999999998,0.0037999999999999996,-17.431245230248596
0.23909999999999998,0.0038687499999999994,-17.690404383342898
0.23909999999999998,0.0039375,-17.947927052354412
0.23909999999999998,0.004006249999999999,-18.203828689088994
0.23909999999999998,0.004075,-18.45812455143328
0.23909999999999998,0.00414375,-18.71082970638741
0.23909999999999998,0.004212499999999999,-18.96195903304073
0.23909999999999998,0.0042812499999999995,-19.211527225492244
0.23909999999999998,0.00435,-19.4595487957166
0.23909999999999998,0.004418749999999999,-19.706038076377073
0.23909999999999998,0.0044875,-19.951009223586475
0.23909999999999998,0.0045562499999999995,-20.19447621961726
0.23909999999999998,0.004624999999999999,-20.436452875561926
0.23909999999999998,0.00469375,-20.676952833944565
0.23909999999999998,0.004762499999999999,-20.915989571284825
0.23909999999999998,0.004831249999999999,-21.153576400615275
0.23909999999999998,0.0049,-21.389726473952923
0.23909999999999998,0.004968749999999999,-21.624452784726355
0.23909999999999998,0.005037499999999999,-21.857768170158625
0.23909999999999998,0.00510625,-22.089685313607806
0.23909999999999998,0.005174999999999999,-22.320216746865224
0.23909999999999998,0.00524375,-22.549374852412825
0.23909999999999998,0.0053124999999999995,-22.777171865640167
0.23909999999999998,0.005381249999999999,-23.003619877022224
0.23909999999999998,0.00545,-23.22873083425832
0.23909999999999998,0.005518749999999999,-23.452516544373655
0.23909999999999998,0.005587499999999999,-23.674988675783492
0.23909999999999998,0.00565625,-23.896158760321278
0.23909999999999998,0.005724999999999999,-24.116038195231205
0.23909999999999998,0.0057937499999999986,-24.33463824512607
0.23909999999999998,0.0058625,-24.551970043910927
0.23909999999999998,0.005931249999999999,-24.76804459667339
0.23909999999999998,0.006,-24.982872781541356
0.242,0.0005,-2.7023897059612945
0.242,0.00056875,-3.062502787723418
0.242,0.0006375,-3.419939501864934
0.242,0.00070625,-3.774729574151099
0.242,0.000775,-4.126902291761738
0.242,0.00084375,-4.476486511350397
0.242,0.0009124999999999999,-4.8235106669263486
0.242,0.00098125,-5.168002777564221
0.242,0.00105,-5.509990454945104
0.242,0.00111875,-5.849500910734309
0.242,0.0011875,-6.186560963799017
0.242,0.00125625,-6.52119704727019
0.242,0.0013249999999999998,-6.853435215452978
0.242,0.00139375,-7.1833011505887665
0.242,0.0014624999999999998,-7.510820169473082
0.242,0.0015312499999999998,-7.83601722993272
0.242,0.0015999999999999999,-8.158916937165579
0.242,0.0016687499999999999,-8.479543549946506
0.242,0.0017375,-8.797920986702797
0.242,0.00180625,-9.11407283146197
0.242,0.001875,-9.42802233967553
0.242,0.0019437499999999997,-9.739792443921237
0.242,0.0020124999999999995,-10.04940575948713
0.242,0.0020812499999999998,-10.356884589840025
0.242,0.00215,-10.662250931981365
0.242,0.00221875,-10.965526481693075
0.242,0.0022874999999999996,-11.266732638675686
0.242,0.00235625,-11.565890511582301
0.242,0.0024249999999999996,-11.863020922949575
0.242,0.00249375,-12.158144414029133
0.242,0.0025624999999999997,-12.451281249521282
0.242,0.00263125,-12.742451422213577
0.242,0.0026999999999999997,-13.031674657526011
0.242,0.0027687499999999995,-13.318970417965966
0.242,0.0028374999999999997,-13.604357907493538
0.242,0.0029062499999999995,-13.88785607580104
0.242,0.0029749999999999998,-14.169483622507054
0.242,0.0030437499999999996,-14.449259001268246
